,player_id,name,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_games_played,performance_career,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
93,98349,Romain Hamouma,1147,1987-03-29,Attack,600000.0,7000000.0,2023-06-30,2022,1987,35,10,43,37,1,14965,37,239,1546.8615062761507,2,5,0,594,1,7,9,0,2266,2,45,238.2855555555556,3,4,0,1449,0,27,153.66666666666666,1,1284.6686102809326,18.636133078721027
94,288436,Kristian Dirks Riis,369,1997-02-17,Defender,350000.0,350000.0,2023-06-30,2022,1997,25,5,2,9,0,1915,0,30,198.73333333333332,1,1,0,554,0,1,1,0,563,0,9,63.25555555555556,0,0,0,9,0,1,1.9,1,196.25,2.8469140503862786
95,253664,Pascal Gregor,369,1994-02-18,Defender,350000.0,750000.0,2023-06-30,2022,1994,28,9,1,21,1,9788,0,120,993.4566666666667,0,1,0,1141,0,0,2,1,1488,0,21,157.18571428571428,0,1,1,347,0,6,40.53333333333334,1,773.2009523809525,11.216492510091136
96,274484,Youssouf Koné,1147,1995-07-05,Defender,1800000.0,9000000.0,2023-06-30,2022,1995,27,8,0,11,3,4778,1,76,488.13684210526316,0,3,0,465,0,0,5,2,1538,1,33,160.01060606060608,0,2,1,637,0,18,68.2388888888889,1,552.4713671805778,8.014463682356707
97,569388,Clément Vidal,1147,2000-06-18,Defender,1500000.0,1500000.0,2025-06-30,2022,2000,22,4,0,3,1,1013,0,17,107.90882352941178,0,1,1,572,0,0,1,1,658,0,11,72.33181818181818,0,0,0,86,0,2,13.099999999999998,1,175.64304812834226,2.5479778933465016
98,18934,Thomas Mangani,1147,1987-04-29,Midfield,600000.0,3500000.0,2024-06-30,2022,1987,35,10,26,30,2,17778,26,243,1815.0160493827161,1,2,0,515,1,10,8,0,4188,5,65,433.29307692307697,6,4,0,2794,4,36,292.0611111111112,1,1849.6516083299418,26.832097590186443
99,98539,Dmitri Poloz,1083,1991-07-12,Attack,3000000.0,7000000.0,2023-06-30,2022,1991,31,9,68,16,0,16996,31,259,1759.4121621621623,15,4,0,2470,3,25,6,0,4329,7,60,455.065,10,2,0,1859,4,28,199.23928571428573,1,1761.6880280856894,25.556047895818836
100,501250,Stepan Melnikov,1083,2002-04-25,Attack,300000.0,350000.0,2026-06-30,2022,2002,20,2,2,0,0,551,0,22,60.40454545454546,2,0,0,537,0,2,0,0,551,0,22,60.40454545454546,0,0,0,14,0,1,2.9000000000000004,1,123.75909090909093,1.7953197185840697
101,699265,Danila Sukhomlinov,1083,2002-08-31,Attack,600000.0,700000.0,2025-06-30,2022,2002,20,3,0,5,0,979,2,26,104.51538461538462,0,0,0,142,0,0,4,0,876,2,23,94.00869565217391,0,4,0,644,2,16,70.325,1,263.6707357859532,3.8249575662915576
102,300538,Nikolay Komlichenko,1083,1995-06-29,Attack,5000000.0,6000000.0,2026-06-30,2022,1995,27,7,30,22,0,6204,16,102,648.5823529411766,12,7,0,2250,12,17,9,0,3563,14,58,376.39310344827584,5,2,0,1313,2,28,140.68928571428575,1,1029.6997469869175,14.937409821025485
103,501769,Kirill Shchetinin,1083,2002-01-17,Attack,1000000.0,1000000.0,2026-06-30,2022,2002,20,2,4,5,0,1890,3,36,199.54999999999998,4,4,0,1773,3,4,5,0,1890,3,36,199.54999999999998,0,1,0,117,0,3,15.850000000000001,1,415.0,6.020225889988818
104,189715,Khoren Bayramyan,1083,1992-01-07,Attack,1500000.0,3000000.0,2024-06-30,2022,1992,30,8,13,35,0,11034,14,168,1132.4178571428572,2,6,0,1793,4,3,11,0,3163,6,49,329.5051020408163,1,5,0,1370,2,24,145.65833333333336,1,1206.2582482993198,17.49866779861235
105,375667,Daniil Utkin,1083,1999-10-12,Midfield,7000000.0,7000000.0,2026-06-30,2022,1999,23,4,19,13,0,6545,15,106,675.9245283018868,3,3,0,1848,9,13,8,0,4161,12,56,432.8803571428572,7,2,0,1361,1,23,145.31739130434784,1,1132.687147691316,16.431403594671927
106,289643,Roman Tugarev,1083,1998-07-22,Attack,1200000.0,1200000.0,2025-12-31,2022,1998,24,4,5,3,0,3069,4,55,320.33000000000004,4,3,0,1989,3,4,3,0,2320,3,41,243.55853658536586,0,0,0,331,0,12,37.05833333333334,1,562.6444715447155,8.162040516753189
107,727569,Andrey Langovich,1083,2003-05-28,Defender,750000.0,750000.0,2027-06-30,2022,2003,19,2,1,7,0,1629,2,34,169.59117647058824,1,5,0,1270,2,1,7,0,1629,2,34,169.59117647058824,0,2,0,359,0,8,40.68749999999999,1,379.9224845201238,5.5113715120407845
108,144583,Denis Terentjev,1083,1992-08-13,Defender,500000.0,2000000.0,2023-06-30,2022,1992,30,8,2,17,0,7266,6,127,741.4712598425198,0,0,0,714,0,1,3,0,2465,3,44,256.10227272727275,1,3,0,1751,3,25,184.204,1,939.2263723455023,13.624951622541376
109,515051,Aleksandr Silyanov,1083,2001-02-17,Defender,3500000.0,3500000.0,2023-06-30,2022,2001,21,3,2,5,0,3515,3,46,362.89130434782606,2,4,0,2700,3,2,5,0,3513,3,45,362.75666666666666,0,1,0,813,0,13,88.60384615384616,1,814.2559268991877,11.812059306494776
110,570423,Danil Glebov,1083,1999-11-03,Midfield,7500000.0,7500000.0,2024-06-30,2022,1999,23,5,9,30,1,9472,15,124,967.6887096774194,4,5,0,3060,5,8,9,0,5830,10,66,600.7833333333334,4,4,0,2770,5,31,290.28548387096777,1,1675.4135343618516,24.304501050609375
111,187024,Evgeniy Chernov,1083,1992-10-23,Defender,1200000.0,2800000.0,2023-06-30,2022,1992,30,7,1,16,0,12335,15,151,1254.3188741721854,0,2,0,1578,1,0,5,0,3008,3,41,311.2865853658537,0,3,0,1025,1,17,109.57941176470588,1,1203.7853935662458,17.46279516225998
112,449721,Nikolay Poyarkov,1083,1999-10-16,Defender,500000.0,900000.0,2023-06-30,2022,1999,23,4,0,7,0,2440,1,41,252.4012195121951,0,1,0,194,0,0,5,0,1453,1,26,152.33846153846153,0,4,0,1259,1,19,133.5263157894737,1,488.3215743750027,7.083870324560221
113,293829,Maksim Osipenko,1083,1994-05-16,Defender,4500000.0,4500000.0,2027-06-30,2022,1994,28,4,5,8,1,9543,3,108,972.1861111111111,3,4,0,2792,1,4,6,1,5413,1,62,554.7306451612905,1,2,1,2621,0,30,273.0866666666667,1,1591.3471185355868,23.084985838474807
114,486083,Danila Prokhin,1083,2001-05-24,Defender,2800000.0,3200000.0,2026-06-30,2022,2001,21,3,2,17,0,3961,1,57,404.69912280701755,0,5,0,856,0,2,16,0,3634,1,50,371.86800000000005,2,8,0,2179,1,27,226.87037037037035,1,987.0933603453078,14.319337358522613
115,866001,Viktor Melekhin,1083,2003-12-16,Defender,2500000.0,2500000.0,2027-06-30,2022,2003,19,2,0,9,0,2711,0,37,279.87702702702705,0,6,0,2280,0,0,9,0,2711,0,37,279.87702702702705,0,3,0,431,0,7,49.20714285714286,1,609.0138284901443,8.834700765391752
116,267396,Igor Kalinin,1124,1995-11-11,Defender,700000.0,850000.0,2023-06-30,2022,1995,27,8,2,22,0,5602,7,78,570.4820512820512,0,3,0,692,0,0,9,0,2682,4,36,277.4,0,5,0,1719,3,21,181.2357142857143,1,882.724888074888,12.805308975725113
117,287183,Fedor Chalov,2410,1998-04-10,Attack,8500000.0,16000000.0,2024-06-30,2022,1998,24,7,57,11,0,11856,28,182,1233.8642857142859,11,2,0,1510,2,13,2,0,1985,2,35,211.9714285714286,2,0,0,475,0,14,52.892857142857146,1,987.9279761904763,14.331444770376295
118,265282,Sergey Bozhin,1124,1994-09-12,Defender,700000.0,800000.0,2023-06-30,2022,1994,28,4,1,12,0,3016,3,39,310.58333333333337,1,7,0,1556,2,1,8,0,2008,3,24,209.91666666666669,0,1,0,272,1,4,34.25,1,504.48809523809524,7.318391065406085
119,419845,Ivan Oblyakov,2410,1998-07-05,Midfield,6000000.0,8000000.0,2027-06-30,2022,1998,24,7,15,41,0,15432,28,210,1574.6485714285714,3,5,0,2451,7,3,8,0,4839,10,66,499.5818181818182,0,3,0,2388,3,31,249.90322580645164,1,1786.746072126798,25.919554125912235
120,381834,Konstantin Kuchaev,2410,1998-03-18,Attack,3500000.0,5000000.0,2024-06-30,2022,1998,24,6,12,17,0,7585,13,135,783.6185185185185,3,1,0,736,3,5,5,0,2403,4,41,252.51097560975612,1,2,0,809,0,21,87.05238095238096,1,857.7531036262744,12.443054076311226
121,344299,Bakhtiyor Zaynutdinov,2410,1998-04-02,Attack,5000000.0,5000000.0,2025-06-30,2022,1998,24,5,10,24,0,7450,7,113,766.4429203539822,1,5,0,2149,1,4,8,0,3566,2,50,370.03200000000004,3,3,0,1417,1,21,151.54761904761907,1,1089.9212458912768,15.811017114610927
122,623274,Maksim Mukhin,2410,2001-11-04,Midfield,3000000.0,4000000.0,2026-06-30,2022,2001,21,3,0,19,0,4110,3,59,421.7661016949152,0,5,0,1710,3,0,17,0,3952,3,56,406.05714285714294,0,12,0,2242,0,30,232.87333333333333,1,1052.9135270379338,15.274162109381232
123,38805,Kirill Nababkin,2410,1986-09-08,Defender,100000.0,3500000.0,2023-06-30,2022,1986,36,9,5,32,1,12915,8,175,1309.13,1,2,0,1516,0,1,3,0,2452,0,37,254.82702702702704,0,1,0,936,0,13,101.85000000000001,1,1138.7805405405406,16.51979781488584
124,518472,Willyan Rocha,2410,1995-01-27,Defender,3000000.0,3000000.0,2025-06-30,2022,1995,27,4,8,39,1,7883,5,96,796.9614583333334,2,3,0,1132,0,4,26,1,5385,4,66,547.0590909090909,1,19,0,3025,3,38,309.8605263157895,1,1529.0039659201666,22.180600630188355
125,532732,Igor Diveev,2410,1999-09-27,Defender,6000000.0,6000000.0,2024-06-30,2022,1999,23,5,11,25,0,10648,5,121,1080.4999999999998,5,2,0,2212,1,7,7,0,4732,2,53,486.2283018867925,2,5,0,2520,1,28,262.75,1,1532.4511484823624,22.23060741984727
126,70097,Georgiy Shchennikov,2410,1991-04-27,Defender,900000.0,6000000.0,2023-06-30,2022,1991,31,9,9,31,0,15025,7,191,1522.8664921465968,0,4,0,1046,0,0,6,0,2239,1,32,232.69687499999998,0,2,0,1193,1,18,127.32777777777778,1,1237.9514976413986,17.958428088316094
127,341647,Cengiz Ünder,244,1997-07-14,Attack,17000000.0,35000000.0,2025-06-30,2022,1997,25,8,39,16,0,12363,28,209,1281.015311004785,7,1,0,2012,4,13,3,0,3802,5,65,397.5492307692308,6,2,0,1790,1,26,190.43461538461537,1,1427.426117040854,20.707054616519418
128,37647,Dimitri Payet,244,1987-03-29,Attack,3000000.0,30000000.0,2024-06-30,2022,1987,35,10,74,41,3,23101,101,305,2393.2740983606554,7,2,0,1922,6,21,7,1,5246,20,73,549.936301369863,14,5,1,3324,14,42,351.86428571428576,1,2373.548644092265,34.43204577906533
129,40433,Alexis Sánchez,244,1988-12-19,Attack,4500000.0,70000000.0,2023-06-30,2022,1988,34,10,115,37,0,22393,75,342,2331.4476608187138,7,1,0,1370,0,21,5,0,3615,10,81,382.612962962963,8,2,0,1354,8,40,147.085,1,1886.8753336773307,27.37208610839893
130,372711,Amine Harit,244,1997-06-18,Attack,14000000.0,30000000.0,2023-06-30,2022,1997,25,7,20,19,1,12902,28,191,1328.0049738219896,4,1,0,1655,6,7,4,0,3931,11,63,410.28968253968253,3,3,0,2276,5,32,239.91250000000002,1,1519.4895107205186,22.042578534954476
131,332889,Valentin Rongier,244,1994-12-07,Midfield,14000000.0,20000000.0,2026-06-30,2022,1994,28,10,10,31,0,18169,16,240,1849.3204166666667,1,5,0,2801,0,1,17,0,4943,2,69,506.46376811594206,0,12,0,2142,2,30,223.04000000000002,1,1907.574431935818,27.672358993302947
132,465830,Mattéo Guendouzi,244,1999-04-14,Midfield,25000000.0,50000000.0,2025-06-30,2022,1999,23,8,10,36,0,12969,16,182,1322.3258241758242,5,6,0,3200,6,8,13,0,6278,12,80,645.8975,3,7,0,3078,6,40,320.395,1,1950.5780751313905,28.296194285182054
133,164771,Jordan Veretout,244,1993-03-01,Midfield,14000000.0,35000000.0,2025-06-30,2022,1993,29,10,50,67,1,25807,38,331,2628.3966767371603,1,3,0,1485,3,8,13,0,5441,14,84,561.7273809523809,7,9,0,3026,8,42,315.7047619047619,1,2472.666585495017,35.86990697664422
134,94005,Sead Kolasinac,244,1993-06-20,Defender,3000000.0,20000000.0,2023-06-30,2022,1993,29,10,13,41,0,16453,27,238,1669.113025210084,2,1,0,1140,2,3,7,0,2719,3,51,281.03137254901964,1,6,0,1578,1,20,166.34000000000003,1,1422.6159852216751,20.63727611022525
135,286384,Eric Bailly,244,1994-04-12,Defender,8000000.0,35000000.0,2023-06-30,2022,1994,28,10,2,45,2,13035,3,172,1316.828488372093,0,3,0,545,0,0,7,0,2101,1,30,218.45333333333335,0,4,0,1556,1,20,164.48000000000002,1,1150.752815614618,16.69347444226663
136,575998,Leonardo Balerdi,244,1999-01-26,Defender,10000000.0,15000000.0,2026-06-30,2022,1999,23,5,3,18,2,5410,1,81,550.929012345679,1,3,0,1963,1,2,11,2,4053,1,56,414.98750000000007,1,8,2,2090,0,28,216.71428571428572,1,1114.7687375392993,16.171468952010216
137,276896,Samuel Gigot,244,1993-10-12,Defender,10000000.0,11000000.0,2025-06-30,2022,1993,29,9,16,56,2,18352,13,216,1852.7962962962963,2,4,1,1031,1,4,19,1,5129,2,64,522.6640625,1,12,0,3023,1,34,311.7411764705882,1,2022.2905907825293,29.336496799300637
138,535955,Nuno Tavares,244,2000-01-26,Defender,18000000.0,18000000.0,2023-06-30,2022,2000,22,5,8,12,1,5610,6,85,573.8000000000001,4,5,0,1672,0,5,9,0,3221,1,51,331.61568627450987,0,3,0,962,1,20,102.36,1,886.7971657754013,12.864383750770546
139,649452,Issa Kaboré,244,2001-05-12,Defender,5000000.0,5000000.0,2023-06-30,2022,2001,21,4,1,16,1,4760,6,75,486.1966666666667,1,0,0,471,0,1,11,1,3113,2,51,319.7039215686275,0,8,0,1448,1,26,151.06923076923076,1,873.8186845507435,12.676110525032188
140,203348,Chancel Mbemba,244,1994-08-08,Defender,17000000.0,17000000.0,2025-06-30,2022,1994,28,10,13,31,2,18658,2,220,1888.7809090909093,3,0,1,1802,1,5,10,2,7429,1,84,757.3940476190477,0,8,1,3647,0,41,375.39512195121955,1,2456.055219353817,35.62893305733979
141,85383,Rubén Sobrino,2687,1992-06-01,Attack,2000000.0,5000000.0,2024-06-30,2022,1992,30,8,19,24,0,8923,9,171,921.3681286549709,5,7,0,1988,0,7,11,0,4438,1,70,458.94,2,4,0,2450,1,36,256.05555555555554,1,1405.2829532163742,20.385833295694365
142,131275,Choco Lozano,2687,1993-04-25,Attack,2800000.0,4000000.0,2023-06-30,2022,1993,29,6,11,20,1,5513,8,112,571.6223214285716,2,6,0,1505,1,9,13,0,3473,5,62,362.40161290322584,7,7,0,1968,4,34,208.73823529411766,1,1038.2552636391042,15.061521008620002
143,280701,Théo Bongonda,2687,1995-11-20,Attack,4000000.0,11000000.0,2026-06-30,2022,1995,27,10,48,26,1,15407,37,239,1593.2964435146446,1,0,0,564,0,15,4,0,4273,8,63,446.6825396825397,10,3,0,3123,8,41,328.86707317073177,1,1795.7242896370487,26.049797252421058
144,281755,Iván Alejo,2687,1995-02-10,Attack,1200000.0,4000000.0,2025-06-30,2022,1995,27,6,4,26,1,4099,9,89,425.4556179775281,2,10,0,1665,3,2,15,0,2602,6,52,271.75384615384615,0,5,0,937,3,20,100.885,1,721.3546893306444,10.464381148369123
145,89733,Álex Fernández,2687,1992-10-15,Attack,5000000.0,7500000.0,2025-06-30,2022,1992,30,6,10,4,0,5815,3,88,600.4579545454544,2,0,0,1859,1,9,2,0,3769,3,58,392.54827586206903,7,2,0,1910,2,26,203.44615384615383,1,1092.5975449119846,15.849841029439398
146,307519,Fede San Emeterio,2687,1997-03-16,Midfield,2000000.0,5000000.0,2026-06-30,2022,1997,25,5,0,21,0,5535,0,86,565.3860465116279,0,7,0,1714,0,0,11,0,2570,0,42,265.6690476190476,0,4,0,856,0,15,92.20666666666668,1,773.5032613510521,11.220877975846726
147,247250,Rubén Alcaraz,2687,1991-05-01,Midfield,2000000.0,10000000.0,2024-06-30,2022,1991,31,6,10,49,0,9180,4,124,932.9532258064515,2,13,0,1751,0,3,23,0,3240,0,49,332.51224489795914,1,10,0,1489,0,23,156.32391304347829,1,1121.6656674871913,16.271519738115607
148,225462,José Mari,2687,1987-12-06,Midfield,400000.0,800000.0,2025-06-30,2022,1987,35,6,1,19,0,3842,0,75,394.1226666666667,0,5,0,732,0,1,9,0,1713,0,38,178.40789473684214,1,4,0,981,0,15,105.69000000000001,1,570.4488897243109,8.275255842972706
149,254037,Iza Carcelén,2687,1993-04-23,Defender,1500000.0,2000000.0,2023-06-30,2022,1993,29,4,0,7,2,5376,3,76,550.2236842105264,0,2,2,1048,1,0,5,2,3786,3,57,389.3921052631579,0,3,0,2738,2,37,284.34999999999997,1,1143.6189655172413,16.58998675780512
150,197135,Joseba Zaldua,2687,1992-06-24,Defender,2500000.0,15000000.0,2025-06-30,2022,1992,30,9,2,52,1,15415,13,205,1557.6195121951218,0,4,0,639,1,0,14,0,3174,4,55,325.5709090909091,0,5,0,1585,2,28,165.91071428571428,1,1433.2268340196388,20.791203114196954
151,520947,Santiago Arzamendia,2687,1998-05-05,Defender,1500000.0,5000000.0,2025-06-30,2022,1998,24,3,1,2,0,1235,1,27,130.42407407407407,0,2,0,775,1,1,2,0,1106,1,22,117.47727272727275,1,0,0,331,0,8,38.0875,1,279.5779461279462,4.05571660132376
152,311044,Alfonso Espino,2687,1992-01-05,Defender,4000000.0,6000000.0,2023-06-30,2022,1992,30,4,2,17,0,7836,9,94,798.086170212766,0,6,0,3058,5,2,12,0,5970,8,72,610.3916666666667,2,6,0,2912,3,35,301.91999999999996,1,1616.6172517730495,23.45156875500406
153,67089,Juan Cala,2687,1989-11-26,Defender,800000.0,2000000.0,2024-06-30,2022,1989,33,7,6,42,0,8073,5,100,815.673,0,3,0,487,1,3,15,0,2495,2,35,256.7285714285714,3,12,0,2008,1,26,208.37307692307692,1,1001.4084946719946,14.527000833925474
154,495625,Víctor Chust,2687,2000-03-05,Defender,3000000.0,3000000.0,2026-06-30,2022,2000,22,2,1,6,0,3070,0,40,317.225,1,6,0,2341,0,1,6,0,3070,0,40,317.225,0,0,0,729,0,10,81.19000000000001,1,715.6854545454546,10.382140006127617
155,252667,Fali,2687,1993-08-12,Defender,2500000.0,3000000.0,2024-06-30,2022,1993,29,4,0,23,0,5782,3,81,587.9882716049383,0,7,0,1469,0,0,18,0,4388,3,61,447.8934426229509,0,11,0,2919,3,39,300.8346153846154,1,1266.7378806387524,18.37601972253249
156,62945,Luis Hernández,2687,1989-04-14,Defender,1000000.0,3500000.0,2025-06-30,2022,1989,33,7,1,31,0,13011,2,147,1317.1510204081635,0,7,0,2715,0,0,8,0,3255,0,37,335.9972972972973,0,1,0,540,0,6,63.35,1,1226.0275167560883,17.78545204388844
157,555837,Maksim Turishchev,1186,2002-03-05,Attack,350000.0,350000.0,2023-06-30,2022,2002,20,2,0,1,1,821,0,26,87.7076923076923,0,1,0,702,0,0,1,1,821,0,26,87.7076923076923,0,0,1,80,0,4,10.3,1,185.76538461538462,2.694818260060889
158,175639,Jonathan Clauss,244,1992-09-25,Defender,15000000.0,15000000.0,2025-06-30,2022,1992,30,4,9,7,0,7538,26,96,772.5520833333334,1,2,0,1618,8,9,7,0,6335,24,80,650.5187500000001,5,5,0,3164,12,40,328.51000000000005,1,1690.6308333333334,24.525251839148684
159,129096,Ilya Kutepov,1186,1993-07-29,Defender,600000.0,5000000.0,2023-06-30,2022,1993,29,9,2,32,1,9451,0,123,956.8837398373983,0,2,1,632,0,0,6,1,1353,0,23,141.6826086956522,0,4,0,720,0,12,78.2,1,769.3209553759705,11.160207068109276
160,343773,Oleg Kozhemyakin,1186,1995-05-30,Defender,600000.0,800000.0,2023-06-30,2022,1995,27,3,0,6,0,3263,1,41,336.9585365853659,0,1,0,1729,0,0,1,0,2124,0,26,222.91923076923078,0,0,0,395,0,5,47.9,1,550.8136700020846,7.990416184834475
161,317740,Florian Krüger,202,1999-02-13,Attack,1800000.0,4000000.0,2026-06-30,2022,1999,23,3,4,0,0,2245,5,48,236.42708333333334,2,0,0,791,2,3,0,0,2009,5,41,212.05,0,0,0,523,1,16,57.41875,1,493.7725090579711,7.162944681435027
162,645173,Manfred Ugalde,317,2002-05-25,Attack,800000.0,1100000.0,2023-06-30,2022,2002,20,3,5,4,0,1218,3,45,131.0566666666667,2,0,0,576,0,5,3,0,1067,2,40,115.2175,3,3,0,491,2,17,54.93823529411765,1,293.367818627451,4.255760330097649
163,311489,Landry Dimata,467,1997-09-01,Attack,2000000.0,8000000.0,2023-06-30,2022,1997,25,7,29,5,0,6407,7,107,667.5878504672899,2,0,0,723,1,2,0,0,1350,1,31,143.3048387096774,0,0,0,387,0,13,42.97692307692308,1,591.8681063750842,8.58597517459744
164,523318,Anastasios Douvikas,200,1999-08-02,Attack,3000000.0,3000000.0,2025-06-30,2022,1999,23,7,39,6,0,7906,12,139,824.5877697841727,11,0,0,1798,1,24,3,0,4650,4,65,486.70384615384614,13,3,0,2852,3,36,301.22222222222223,1,1443.7240502581212,20.943481699670986
165,481117,Othmane Boussaid,200,2000-03-07,Attack,1400000.0,1400000.0,2024-06-30,2022,2000,22,6,6,9,0,5215,12,95,540.8394736842106,0,4,0,1339,4,3,7,0,3232,9,54,337.3851851851852,3,3,0,1893,5,30,200.61,1,977.2438782562467,14.176455172798402
166,96167,Amin Younes,200,1993-08-06,Attack,1500000.0,10000000.0,2023-06-30,2022,1993,29,9,25,13,0,9884,29,163,1024.8638036809816,0,0,0,118,2,4,4,0,1254,5,24,135.275,4,4,0,1136,3,20,123.03,1,838.529574254284,12.164186632402268
167,190222,Sander van de Streek,200,1993-03-24,Attack,1400000.0,3000000.0,2023-06-30,2022,1993,29,10,64,18,1,18856,25,253,1942.8029644268777,8,4,0,1725,2,20,6,0,3792,5,59,398.4771186440678,12,2,0,2067,3,35,220.3557142857143,1,1789.6452882583583,25.961611803058965
168,326701,Bart Ramselaar,200,1996-06-29,Attack,3800000.0,7000000.0,2025-06-30,2022,1996,26,9,36,8,0,13511,19,197,1392.8083756345181,3,0,0,567,0,12,1,0,3044,5,42,320.64761904761906,9,1,0,2477,5,33,262.40606060606063,1,1439.9547539178252,20.88880214445438
169,488296,Rocco Robert Shein,200,2003-07-14,Midfield,250000.0,250000.0,2025-06-30,2022,2003,19,2,0,0,0,192,0,7,22.642857142857146,0,0,0,184,0,0,0,0,192,0,7,22.642857142857146,0,0,0,8,0,1,1.7000000000000002,1,47.038345864661665,0.6823649821606859
170,406609,Can Bozdogan,200,2001-04-05,Midfield,4000000.0,4300000.0,2023-06-30,2022,2001,21,4,2,9,0,3688,8,66,381.9378787878788,1,2,0,627,3,2,6,0,2273,6,46,237.7413043478261,1,2,0,978,2,21,104.90714285714286,1,652.5832768680594,9.466743948855019
171,369552,Luuk Brouwers,200,1998-05-03,Midfield,1500000.0,1500000.0,2027-06-30,2022,1998,24,3,9,8,0,4596,5,60,474.66,0,3,0,983,1,9,8,0,4214,5,52,436.1038461538462,6,0,0,1688,1,20,180.39000000000001,1,1071.9382692307693,15.550145833476822
172,404383,Pedro Marques,467,1998-04-25,Attack,650000.0,900000.0,2025-06-30,2022,1998,24,3,14,2,0,1973,5,48,211.5604166666667,4,2,0,480,2,11,2,0,1743,5,41,187.10121951219512,7,0,0,1003,2,20,109.915,1,496.409537601626,7.201198916401655
173,268113,Sean Klaiber,200,1994-07-31,Defender,2800000.0,5000000.0,2025-06-30,2022,1994,28,10,13,30,0,15014,27,191,1524.2107329842931,2,2,0,701,1,2,2,0,921,2,20,98.50500000000001,0,0,0,220,1,9,25.444444444444443,1,935.4858823651624,13.570689948756106
174,288449,Django Warmerdam,200,1995-09-02,Defender,1000000.0,1250000.0,2023-06-30,2022,1995,27,7,9,13,0,14049,13,177,1429.0372881355934,0,1,0,909,0,1,3,0,3887,3,53,400.93396226415103,1,2,0,2978,3,37,309.39864864864865,1,1625.4478657423015,23.579670660647885
175,93081,Nick Viergever,200,1989-08-03,Defender,800000.0,4000000.0,2024-06-30,2022,1989,33,10,14,38,1,21626,9,259,2188.649806949807,0,0,0,458,0,0,5,0,3512,0,45,362.2544444444445,0,4,0,1524,0,22,160.52727272727273,1,1798.3853580203581,26.08840022296619
176,128042,Mark van der Maarel,200,1989-08-12,Defender,400000.0,1500000.0,2023-06-30,2022,1989,33,10,10,43,1,17665,10,230,1787.6304347826087,0,6,0,2039,1,2,16,0,4125,1,55,421.7,2,10,0,2086,0,30,216.15333333333336,1,1742.6700658761529,25.28016252601478
177,187105,Mike van der Hoorn,200,1992-10-15,Defender,1500000.0,3500000.0,2024-06-30,2022,1992,30,9,9,20,0,11492,4,151,1167.76059602649,1,2,0,1819,0,3,4,0,3322,2,49,343.22959183673476,2,2,0,1503,2,27,158.36666666666667,1,1257.2413524350138,18.23825768649115
178,458734,Tommy St. Jago,200,2000-01-03,Defender,800000.0,1200000.0,2024-06-30,2022,2000,22,3,0,2,0,2443,0,31,254.78064516129032,0,0,0,191,0,0,1,0,1301,0,16,139.58124999999998,0,1,0,1110,0,13,120.58846153846153,1,457.4188409372885,6.635577707902028
179,524925,Modibo Sagnan,200,1999-04-14,Defender,3000000.0,4500000.0,2023-06-30,2022,1999,23,5,2,14,0,5042,1,70,515.1028571428571,1,2,0,1015,0,2,13,0,3703,1,50,379.656,0,6,0,1230,0,20,129.65,1,956.7941242236025,13.879799416964117
